ID,Date,Time,latitude,longitude,water_temp,light_lux,air_temp,wind_speed,salinity
1,2024-01-01,00:00:00,6.9361,79.8443,26.99213523,2.5,26.62674713,4.126612842,32.4642091
2,2024-01-01,06:00:00,6.9361,79.8443,26.99566026,15244.41667,27.35771688,3.439565877,32.4642091
3,2024-01-01,12:00:00,6.9361,79.8443,27.00095229,13055.54167,25.74917285,4.866908411,32.46341319
4,2024-01-01,18:00:00,6.9361,79.8443,27.00334547,10.20833333,25.27846464,4.786759635,32.46179447
5,2024-01-02,00:00:00,6.9361,79.8443,27.00875556,2.791666667,26.43278503,3.06487147,32.46096531
6,2024-01-02,06:00:00,6.9361,79.8443,27.01113336,15209.29167,28.66478411,1.610643173,32.46041838
7,2024-01-02,12:00:00,6.9361,79.8443,27.01889838,13302.79167,27.51530647,1.543421557,32.46038379
8,2024-01-02,18:00:00,6.9361,79.8443,27.02042929,10.625,26.41050402,1.407263922,32.4619142
9,2024-01-03,00:00:00,6.9361,79.8443,27.02932618,2.5,27.7665259,3.468485892,32.46331153
10,2024-01-03,06:00:00,6.9361,79.8443,27.02615037,15199.16667,30.0007445,2.522937422,32.46520621
11,2024-01-03,12:00:00,6.9361,79.8443,27.02942157,13410.16667,27.79799589,2.388806462,32.46658533
12,2024-01-03,18:00:00,6.9361,79.8443,27.03584183,10.25,26.4172732,1.888237745,32.46664851
13,2024-01-04,00:00:00,6.9361,79.8443,27.0431581,2.833333333,27.50177892,1.358930722,32.4672917
14,2024-01-04,06:00:00,6.9361,79.8443,27.0495818,15663,29.58840434,1.790157092,32.46815628
15,2024-01-04,12:00:00,6.9361,79.8443,27.04135656,13171.25,27.8238678,1.72294819,32.46842999
16,2024-01-04,18:00:00,6.9361,79.8443,27.05707852,10.16666667,26.50811577,0.3750036191,32.46722924
17,2024-01-05,00:00:00,6.9361,79.8443,27.05576008,2.541666667,27.60025724,1.971246585,32.46615754
18,2024-01-05,06:00:00,6.9361,79.8443,27.06555691,15327.33333,29.51652781,3.281678935,32.46550189
19,2024-01-05,12:00:00,6.9361,79.8443,27.05624005,12972.29167,27.812795,2.410743554,32.46494483
20,2024-01-05,18:00:00,6.9361,79.8443,27.07064624,10,26.51080322,2.421881328,32.465603
21,2024-01-06,00:00:00,6.9361,79.8443,27.0673279,2.5,27.45429866,0.9081707969,32.46548896
22,2024-01-06,06:00:00,6.9361,79.8443,27.0607923,15206.83333,28.70695368,2.20587789,32.46587734
23,2024-01-06,12:00:00,6.9361,79.8443,27.06950003,13204.66667,26.89121882,1.568363446,32.46494089
24,2024-01-06,18:00:00,6.9361,79.8443,27.08154876,10,25.75821431,0.5726088944,32.46349272
25,2024-01-07,00:00:00,6.9361,79.8443,27.09051825,2.541666667,27.00224876,1.114915376,32.46215655
26,2024-01-07,06:00:00,6.9361,79.8443,27.10624829,15104.125,28.88275337,2.39809294,32.4598718
27,2024-01-07,12:00:00,6.9361,79.8443,27.08075324,13167.04167,26.45581754,1.682682917,32.45593666
28,2024-01-07,18:00:00,6.9361,79.8443,27.10087814,10.375,26.12340037,1.319356429,32.44962049
29,2024-01-08,00:00:00,6.9361,79.8443,27.10283552,2.875,26.29881859,0.8376889403,32.44186031
30,2024-01-08,06:00:00,6.9361,79.8443,27.10311641,15332.54167,27.3377978,2.15306286,32.4346777
31,2024-01-08,12:00:00,6.9361,79.8443,27.10389253,13540.08333,26.5685215,1.649683426,32.43156393
32,2024-01-08,18:00:00,6.9361,79.8443,27.11713587,10.54166667,26.09835879,1.279505661,32.43737464
33,2024-01-09,00:00:00,6.9361,79.8443,27.12465807,2.708333333,26.30758667,1.697454179,32.44488735
34,2024-01-09,06:00:00,6.9361,79.8443,27.12144942,14939.125,27.99530919,4.635665109,32.45282782
35,2024-01-09,12:00:00,6.9361,79.8443,27.1341519,12775.125,27.23933792,5.020396928,32.45912788
36,2024-01-09,18:00:00,6.9361,79.8443,27.13841426,10.08333333,26.20122528,5.510189911,32.46313213
37,2024-01-10,00:00:00,6.9361,79.8443,27.14870758,2.833333333,26.51991336,3.850236287,32.46677186
38,2024-01-10,06:00:00,6.9361,79.8443,27.16126484,15407,27.53634834,1.377981844,32.47050416
39,2024-01-10,12:00:00,6.9361,79.8443,27.14312051,13215.875,26.33892441,0.624084369,32.4729391
40,2024-01-10,18:00:00,6.9361,79.8443,27.14869223,10.41666667,25.52871068,3.376037503,32.47647378
41,2024-01-11,00:00:00,6.9361,79.8443,27.14482396,2.458333333,26.17760595,4.055864662,32.4792688
42,2024-01-11,06:00:00,6.9361,79.8443,27.1614351,15393.29167,28.33673604,4.387289027,32.48191805
43,2024-01-11,12:00:00,6.9361,79.8443,27.17074072,12950.58333,27.31458855,5.780160685,32.48469563
44,2024-01-11,18:00:00,6.9361,79.8443,27.17162391,10.20833333,26.10564677,5.423116624,32.48914656
45,2024-01-12,00:00:00,6.9361,79.8443,27.15922987,2.958333333,26.75579135,5.442135016,32.4938895
46,2024-01-12,06:00:00,6.9361,79.8443,27.1762317,15128.16667,30.23883311,2.612352538,32.49818319
47,2024-01-12,12:00:00,6.9361,79.8443,27.18985676,13049.83333,28.02408727,1.21798446,32.500828
48,2024-01-12,18:00:00,6.9361,79.8443,27.17926653,10.25,25.93561045,3.776145577,32.50154722
49,2024-01-13,00:00:00,6.9361,79.8443,27.19402455,2.625,26.81695175,5.663932502,32.50218601
50,2024-01-13,06:00:00,6.9361,79.8443,27.17491737,15641.5,30.19300524,5.04629751,32.50323004
51,2024-01-13,12:00:00,6.9361,79.8443,27.1883621,12948.25,27.91146787,5.189803819,32.50416512
52,2024-01-13,18:00:00,6.9361,79.8443,27.19798675,9.958333333,25.61860402,5.265942653,32.50407437
53,2024-01-14,00:00:00,6.9361,79.8443,27.19634808,2.791666667,26.21864764,5.610473692,32.5041039
54,2024-01-14,06:00:00,6.9361,79.8443,27.20287965,15084.54167,30.23257446,4.135724664,32.5038688
55,2024-01-14,12:00:00,6.9361,79.8443,27.2066451,13005.54167,27.95272255,3.256981005,32.50337848
56,2024-01-14,18:00:00,6.9361,79.8443,27.21178347,10.08333333,24.86109924,5.754987419,32.50452078
57,2024-01-15,00:00:00,6.9361,79.8443,27.19542909,2.791666667,25.42140198,7.58738476,32.5058567
58,2024-01-15,06:00:00,6.9361,79.8443,27.22408444,15438,28.60724004,6.421296438,32.5069766
59,2024-01-15,12:00:00,6.9361,79.8443,27.22984496,13342.91667,27.03101349,4.056433946,32.50782455
60,2024-01-15,18:00:00,6.9361,79.8443,27.23075914,10.20833333,24.7038873,3.153375884,32.5081868
61,2024-01-16,00:00:00,6.9361,79.8443,27.23712371,2.625,25.54919624,3.968235145,32.50884971
62,2024-01-16,06:00:00,6.9361,79.8443,27.23264137,15363.25,28.70884832,2.694723964,32.50897695
63,2024-01-16,12:00:00,6.9361,79.8443,27.25000175,13068.08333,27.41810544,1.584538866,32.50837428
64,2024-01-16,18:00:00,6.9361,79.8443,27.23987555,10.58333333,25.41982714,0.9460793634,32.50530663
65,2024-01-17,00:00:00,6.9361,79.8443,27.24330515,2.625,26.3602136,1.470869313,32.50211962
66,2024-01-17,06:00:00,6.9361,79.8443,27.24105072,15425.875,28.98707771,1.875261044,32.49877918
67,2024-01-17,12:00:00,6.9361,79.8443,27.24775058,13379.83333,27.266126,1.640930351,32.49496038
68,2024-01-17,18:00:00,6.9361,79.8443,27.26115279,10.45833333,25.88972727,1.103593319,32.49334657
69,2024-01-18,00:00:00,6.9361,79.8443,27.26563568,2.5,27.13016319,1.362839288,32.49137883
70,2024-01-18,06:00:00,6.9361,79.8443,27.26681673,15068.58333,29.2644132,2.621923621,32.48935959
71,2024-01-18,12:00:00,6.9361,79.8443,27.26960368,13097.95833,27.43006516,2.203337684,32.48794566
72,2024-01-18,18:00:00,6.9361,79.8443,27.27383864,9.791666667,26.09210396,1.022138623,32.48630688
73,2024-01-19,00:00:00,6.9361,79.8443,27.27658562,2.875,26.96058782,1.518562633,32.48523355
74,2024-01-19,06:00:00,6.9361,79.8443,27.28192507,15047.66667,28.30267715,1.746290044,32.48374608
75,2024-01-19,12:00:00,6.9361,79.8443,27.28019631,13577.66667,26.67205302,0.8348374646,32.48275285
76,2024-01-19,18:00:00,6.9361,79.8443,27.28441901,10.25,26.23903402,0.8351522982,32.48325619
77,2024-01-20,00:00:00,6.9361,79.8443,27.29081947,2.583333333,27.17925644,2.620939652,32.48321459
78,2024-01-20,06:00:00,6.9361,79.8443,27.29579545,15235.91667,29.21797816,3.153894365,32.48284764
79,2024-01-20,12:00:00,6.9361,79.8443,27.29899643,13383.25,26.96873665,3.227836629,32.48375971
80,2024-01-20,18:00:00,6.9361,79.8443,27.3030721,10.625,26.149381,1.985580678,32.48409151
81,2024-01-21,00:00:00,6.9361,79.8443,27.32861634,2.5,27.20061302,2.129239872,32.48369399
82,2024-01-21,06:00:00,6.9361,79.8443,27.36567931,15130.08333,30.09573746,1.682998076,32.48393902
83,2024-01-21,12:00:00,6.9361,79.8443,27.46645699,13033.875,28.41726494,1.069060639,32.48366379
84,2024-01-21,18:00:00,6.9361,79.8443,27.41651526,10.45833333,26.94855054,0.8421376708,32.48109797
85,2024-01-22,00:00:00,6.9361,79.8443,27.40335112,2.458333333,27.84726461,1.30858768,32.47799863
86,2024-01-22,06:00:00,6.9361,79.8443,27.43539606,15261.58333,30.36569468,2.664575522,32.47505556
87,2024-01-22,12:00:00,6.9361,79.8443,27.53655878,12844.91667,28.60634995,1.278388614,32.47131289
88,2024-01-22,18:00:00,6.9361,79.8443,27.51679383,9.958333333,26.38692347,1.10032438,32.46633496
89,2024-01-23,00:00:00,6.9361,79.8443,27.48654064,2.583333333,26.88008372,3.239719719,32.46009398
90,2024-01-23,06:00:00,6.9361,79.8443,27.52973148,15326.91667,30.79359182,4.776956022,32.45384013
91,2024-01-23,12:00:00,6.9361,79.8443,27.6280154,12880.29167,28.29292297,2.583961775,32.45027316
92,2024-01-23,18:00:00,6.9361,79.8443,27.60904801,10.16666667,25.40412649,1.017629902,32.44855021
93,2024-01-24,00:00:00,6.9361,79.8443,27.57046923,2.583333333,26.30717468,2.916597987,32.44680286
94,2024-01-24,06:00:00,6.9361,79.8443,27.60647332,15434.91667,30.14906947,3.150333126,32.44526603
95,2024-01-24,12:00:00,6.9361,79.8443,27.70586466,12888.54167,27.94440651,2.120736962,32.44458747
96,2024-01-24,18:00:00,6.9361,79.8443,27.68897691,10.5,25.29649798,1.567476538,32.44575628
97,2024-01-25,00:00:00,6.9361,79.8443,27.66204848,2.458333333,26.06344477,1.95533221,32.44632392
98,2024-01-25,06:00:00,6.9361,79.8443,27.68975308,15009.08333,29.93236542,2.737419804,32.44743465
99,2024-01-25,12:00:00,6.9361,79.8443,27.77059086,13515.70833,28.04754766,1.937969809,32.44858088
100,2024-01-25,18:00:00,6.9361,79.8443,27.75249839,10.54166667,25.19479624,3.063927263,32.45037978
101,2024-01-26,00:00:00,6.9361,79.8443,27.72523608,2.416666667,26.04399745,3.521945159,32.45288549
102,2024-01-26,06:00:00,6.9361,79.8443,27.77012032,15088.58333,30.26452192,2.581414859,32.45546437
103,2024-01-26,12:00:00,6.9361,79.8443,27.86614534,13407.08333,28.33711815,3.81723998,32.45808941
104,2024-01-26,18:00:00,6.9361,79.8443,27.83591303,10.20833333,25.70005163,4.500282904,32.46036311
105,2024-01-27,00:00:00,6.9361,79.8443,27.79931704,2.75,26.85508474,4.592829963,32.46180761
106,2024-01-27,06:00:00,6.9361,79.8443,27.8469337,14965.58333,30.58266703,3.726006597,32.46257271
107,2024-01-27,12:00:00,6.9361,79.8443,27.93772723,12906.875,28.79806391,5.910386304,32.4648308
108,2024-01-27,18:00:00,6.9361,79.8443,27.93030586,10.29166667,26.35446739,5.565852761,32.46740887
109,2024-01-28,00:00:00,6.9361,79.8443,27.87708811,2.583333333,27.49645424,6.019617418,32.46947089
110,2024-01-28,06:00:00,6.9361,79.8443,27.94668956,15359.29167,31.17895889,5.147915701,32.47185225
111,2024-01-28,12:00:00,6.9361,79.8443,28.02950736,13007.875,28.88828023,4.725996067,32.47417631
112,2024-01-28,18:00:00,6.9361,79.8443,27.99934177,10,26.64505768,6.14776663,32.47652458
113,2024-01-29,00:00:00,6.9361,79.8443,27.99302371,2.625,27.45999146,5.637553136,32.47812758
114,2024-01-29,06:00:00,6.9361,79.8443,28.02330399,15217.125,30.51742299,5.050375342,32.47953611
115,2024-01-29,12:00:00,6.9361,79.8443,28.11819592,12914.58333,28.68707657,4.15551729,32.48061519
116,2024-01-29,18:00:00,6.9361,79.8443,28.07541519,9.958333333,26.56186549,5.387119452,32.48011037
117,2024-01-30,00:00:00,6.9361,79.8443,28.03203066,2.375,27.5590388,6.038104733,32.47874549
118,2024-01-30,06:00:00,6.9361,79.8443,28.08493929,14907.66667,30.03148905,5.149826288,32.47909821
119,2024-01-30,12:00:00,6.9361,79.8443,28.17735928,13108.95833,28.01887449,3.106343995,32.477053
120,2024-01-30,18:00:00,6.9361,79.8443,28.14718473,10.08333333,26.50509071,1.594155083,32.47265886
121,2024-01-31,00:00:00,6.9361,79.8443,28.111329,2.25,26.91471227,0.8204078178,32.46842414
122,2024-01-31,06:00:00,6.9361,79.8443,28.16182979,15423.75,29.2043457,2.184574768,32.46392709
123,2024-01-31,12:00:00,6.9361,79.8443,28.26093306,13211.41667,27.05611674,2.269692351,32.46128567
124,2024-01-31,18:00:00,6.9361,79.8443,28.23163016,10.29166667,26.43168577,1.650023361,32.46012754
125,2024-02-01,00:00:00,6.9361,79.8443,28.20473022,2.833333333,27.66815631,2.016661391,32.45889162
126,2024-02-01,06:00:00,6.9361,79.8443,28.22847489,15339.375,29.4232928,2.99604243,32.45791037
127,2024-02-01,12:00:00,6.9361,79.8443,28.32483572,12882.08333,27.45270538,2.786948144,32.45824777
128,2024-02-01,18:00:00,6.9361,79.8443,28.28802889,10.04166667,26.23060036,3.196439991,32.45840407
129,2024-02-02,00:00:00,6.9361,79.8443,28.27315312,2.5,27.56599236,1.607144977,32.45839962
130,2024-02-02,06:00:00,6.9361,79.8443,28.29727026,15217.25,30.15739187,2.176429231,32.45922339
131,2024-02-02,12:00:00,6.9361,79.8443,28.39508154,12730,28.61103757,1.612027553,32.45987951
132,2024-02-02,18:00:00,6.9361,79.8443,28.35556135,10.375,27.2566611,1.692730258,32.46087638
133,2024-02-03,00:00:00,6.9361,79.8443,28.33132583,2.708333333,28.24507268,0.9632381275,32.46128679
134,2024-02-03,06:00:00,6.9361,79.8443,28.36580052,15393.95833,30.63842773,3.35492154,32.46217074
135,2024-02-03,12:00:00,6.9361,79.8443,28.44196095,13030.125,28.61868032,2.00772131,32.46310142
136,2024-02-03,18:00:00,6.9361,79.8443,28.43036669,10.04166667,26.97999827,0.8235644922,32.4652636
137,2024-02-04,00:00:00,6.9361,79.8443,28.38199365,2.833333333,27.39242808,3.099404116,32.46777729
